val_dice
0.3041824772953987
0.40562934055924416
0.4434002563357353
0.5324289798736572
0.5824954621493816
0.6179519817233086
0.6003507524728775
0.6661716401576996
0.6379975080490112
0.674452155828476
0.6614339128136635
0.6657944172620773
0.6757794097065926
0.6733997762203217
0.6651666983962059
0.6688472032546997
0.704696998000145
0.6914062798023224
0.696293979883194
0.6934748589992523
0.7087024003267288
0.7288977354764938
0.7261893004179001
0.7171943187713623
0.7106520906090736
0.7227863371372223
0.7162932604551315
0.7167434617877007
0.7282677292823792
0.7363121062517166
0.694665715098381
0.7242372930049896
0.746703989803791
0.7250020354986191
0.7263837084174156
0.7282104417681694
0.7419780045747757
0.7314941361546516
0.73602245002985
0.7250405550003052
0.729266457259655
0.747974805533886
0.732964999973774
0.7036156505346298
0.7507448792457581
0.7547706961631775
0.731215588748455
0.7563129663467407
0.7380316853523254
0.7507794871926308
0.7617839500308037
0.7515385821461678
0.7368142083287239
0.7356663569808006
0.7516344338655472
0.7499183118343353
0.7552724480628967
0.7586353197693825
0.7398920133709908
0.7477792352437973
0.7490885779261589
0.7539386749267578
0.7635095193982124
0.7642621845006943
0.7494687885046005
0.7523266151547432
0.7552370801568031
0.7441878020763397
0.7601971179246902
0.7543124184012413
0.7489023134112358
0.7561906278133392
0.7470192909240723
0.7606190592050552
0.7557815685868263
0.7525100708007812
0.758557915687561
0.7556898519396782
0.7556418031454086
0.7503755986690521
0.7541186586022377
0.7514855414628983
0.7514504566788673
0.7539058774709702
